case_id,collision_date,collision_time,latitude,longitude,collision_severity,pcf_violation_category,timestamp,sensor_id,dist_to_sensor,paper_type
90439069,2017-03-20,16:45:00,37.31381,-121.93198,property damage only,automobile right of way,2017-03-20 16:45:00,407710,0.007728659003988913,Minor
90439087,2017-04-10,20:42:00,37.3686,-121.9011,property damage only,unsafe lane change,2017-04-10 20:42:00,400971,0.00024588005207148907,Minor
90439241,2017-04-15,04:00:00,37.33422,-122.02126,other injury,dui,2017-04-15 04:00:00,400499,0.007070455784454206,Minor
90439316,2017-04-15,12:45:00,37.3356,-121.99578,other injury,speeding,2017-04-15 12:45:00,400560,0.012898272830104841,Minor
90439318,2017-04-14,22:15:00,37.4028,-121.9094,property damage only,unsafe lane change,2017-04-14 22:15:00,402287,0.003051903176708023,Minor
90439321,2017-04-14,18:50:00,37.38339,-121.90479,property damage only,speeding,2017-04-14 18:50:00,402281,0.0011013741416979834,Minor
90439385,2017-04-18,17:40:00,37.26772,-121.90116,property damage only,speeding,2017-04-18 17:40:00,400750,0.01821308005252569,Minor
90439402,2017-04-18,16:10:00,37.37682,-121.94313,pain,speeding,2017-04-18 16:10:00,400586,0.0005931896829658255,Minor
90439404,2017-04-16,13:25:00,37.33466,-121.86047,pain,speeding,2017-04-16 13:25:00,401809,0.0003960807998489491,Minor
90439409,2017-04-18,19:14:00,37.36594,-121.84436,pain,dui,2017-04-18 19:14:00,407204,0.0007594063471023077,Minor
90439513,2017-04-19,16:05:00,37.31694,-121.9315,property damage only,speeding,2017-04-19 16:05:00,405701,0.00701905990856291,Minor
90439526,2017-04-18,10:30:00,37.28391,-121.93999,pain,other than driver (or pedestrian),2017-04-18 10:30:00,400298,0.009381759429864023,Minor
90439528,2017-04-19,06:00:00,37.36082,-121.87616,other injury,unsafe lane change,2017-04-19 06:00:00,402363,0.004540127310995755,Minor
90439532,2017-04-20,09:15:00,37.28416,-121.86707,property damage only,speeding,2017-04-20 09:15:00,405619,0.0007548152091798919,Minor
90439568,2017-03-19,12:45:00,37.36262,-121.88695,property damage only,speeding,2017-03-19 12:45:00,400109,0.0024774930877820536,Minor
90439573,2017-04-08,11:36:00,37.34873,-121.83969,property damage only,improper turning,2017-04-08 11:36:00,407165,0.007375332738250272,Minor
90439582,2017-03-09,10:00:00,37.317,-121.9274,property damage only,unknown,2017-03-09 10:00:00,405701,0.002919164606532677,Minor
90439610,2017-03-09,19:02:00,37.3557,-121.86423,property damage only,dui,2017-03-09 19:02:00,400440,0.002538333705399105,Minor
90439621,2017-04-20,17:00:00,37.3382,-121.9958,property damage only,speeding,2017-04-20 17:00:00,400560,0.015126090109467602,Minor
90439624,2017-04-16,15:30:00,37.3705,-121.9267,pain,improper turning,2017-04-16 15:30:00,401816,0.0006854378162905142,Minor
90439628,2017-04-20,17:53:00,37.3167,-121.9256,property damage only,speeding,2017-04-20 17:53:00,405701,0.0011508787946642176,Minor
90439635,2017-03-17,07:30:00,37.31738,-121.9341,property damage only,unknown,2017-03-17 07:30:00,407710,0.00469366487937691,Minor
90439698,2017-04-18,16:50:00,37.34066,-121.92835,pain,speeding,2017-04-18 16:50:00,400709,0.0008955590432751702,Minor
90439842,2017-04-14,01:25:00,37.36767,-121.82598,other injury,dui,2017-04-14 01:25:00,407176,0.016964255892901993,Minor
90439846,2017-04-20,15:20:00,37.3345,-122.0246,property damage only,other hazardous violation,2017-04-20 15:20:00,400823,0.005516712970599674,Minor
90440287,2017-04-14,10:45:00,37.3396,-121.99558,property damage only,unsafe starting or backing,2017-04-14 10:45:00,400560,0.016472335657082865,Minor
90440312,2017-04-23,16:30:00,37.36369,-121.89773,property damage only,dui,2017-04-23 16:30:00,400922,0.0018055860544619056,Minor
90440331,2017-04-13,23:05:00,37.37646,-121.9411,property damage only,speeding,2017-04-13 23:05:00,400964,0.00041608292443345884,Minor
90440372,2017-04-15,07:20:00,37.25036,-121.8356,property damage only,speeding,2017-04-15 07:20:00,400519,0.017652824391592176,Minor
90440638,2017-04-16,12:50:00,37.32944,-121.9954,property damage only,speeding,2017-04-16 12:50:00,400560,0.008791147934129872,Minor
90440640,2017-04-15,15:00:00,37.249,-121.9599,property damage only,speeding,2017-04-15 15:00:00,400649,0.003269343206208739,Minor
90440663,2017-04-17,06:45:00,37.25083,-121.9029,property damage only,speeding,2017-04-17 06:45:00,400059,0.004847579395945899,Minor
90440868,2017-04-18,10:10:00,37.25503,-121.87811,property damage only,speeding,2017-04-18 10:10:00,400461,0.0008445412955958869,Minor
90440877,2017-04-17,16:35:00,37.36173,-121.9038,severe injury,unsafe lane change,2017-04-17 16:35:00,400479,0.000921738574645733,Minor
90440901,2017-04-18,18:10:00,37.34345,-122.0597,property damage only,improper turning,2017-04-18 18:10:00,407341,0.0012647232898949084,Minor
90440908,2017-04-18,15:45:00,37.40282,-122.02855,other injury,speeding,2017-04-18 15:45:00,400581,0.0005408003328372832,Minor
90440968,2017-04-19,18:35:00,37.30017,-122.03123,pain,speeding,2017-04-19 18:35:00,400828,0.0017914343415305382,Minor
90441019,2017-04-19,13:58:00,37.41813,-121.96478,property damage only,unsafe lane change,2017-04-19 13:58:00,400567,0.0021164314305116504,Minor
90441025,2017-04-20,09:00:00,37.31944,-121.90179,property damage only,speeding,2017-04-20 09:00:00,402067,0.0029389266748302044,Minor
90441165,2017-04-18,00:10:00,37.25892,-121.95322,property damage only,improper turning,2017-04-18 00:10:00,400240,0.0009707651621348477,Minor
90441169,2017-04-18,16:26:00,37.3182,-121.9876,property damage only,improper turning,2017-04-18 16:26:00,400429,0.005707784246091106,Minor
90441170,2017-04-14,15:35:00,37.41929,-121.94496,property damage only,speeding,2017-04-14 15:35:00,401014,0.0058867499522188265,Minor
90441171,2017-04-17,14:30:00,37.26311,-121.859,pain,speeding,2017-04-17 14:30:00,405613,0.0006188093405772242,Minor
90441173,2017-04-18,14:30:00,37.31997,-121.89064,property damage only,unsafe lane change,2017-04-18 14:30:00,400065,0.0004822499351999219,Minor
90441178,2017-04-20,14:20:00,37.4258,-121.91811,property damage only,speeding,2017-04-20 14:20:00,401489,0.002039730374330574,Minor
90441215,2017-04-20,08:02:00,37.25125,-121.89045,property damage only,unsafe lane change,2017-04-20 08:02:00,400461,0.01206142819073865,Minor
90441226,2017-04-20,16:30:00,37.31717,-121.93422,property damage only,speeding,2017-04-20 16:30:00,407710,0.0045821228704544595,Minor
90441247,2017-04-20,14:43:00,37.31668,-121.92742,property damage only,unsafe lane change,2017-04-20 14:43:00,405701,0.002953174901692815,Minor
90441271,2017-04-21,10:40:00,37.37308,-121.92543,property damage only,improper turning,2017-04-21 10:40:00,401817,0.002339402701536652,Minor
90441286,2017-04-17,08:50:00,37.38054,-122.06803,pain,speeding,2017-04-17 08:50:00,407367,0.0011827362343346593,Minor
90441338,2017-04-21,12:50:00,37.33435,-121.99556,pain,speeding,2017-04-21 12:50:00,400560,0.012008442113772892,Minor
90441362,2017-04-21,18:30:00,37.2978,-122.0291,property damage only,speeding,2017-04-21 18:30:00,400507,0.0013332655399482187,Minor
90441492,2017-03-24,17:20:00,37.35913,-121.87246,property damage only,speeding,2017-03-24 17:20:00,402363,0.000492804220770207,Minor
90441495,2017-04-22,09:35:00,37.31684,-121.94309,property damage only,unsafe lane change,2017-04-22 09:35:00,407711,0.0016061983065582103,Minor
90441629,2017-04-22,12:40:00,37.36988,-121.9017,property damage only,speeding,2017-04-22 12:40:00,401541,0.000372726441248937,Minor
90441675,2017-04-22,16:30:00,37.36375,-121.89851,property damage only,unsafe lane change,2017-04-22 16:30:00,400922,0.00103046639927101,Minor
90441679,2017-04-24,03:55:00,37.44487,-121.9214,property damage only,speeding,2017-04-24 03:55:00,401489,0.017941552329715924,Minor
90441714,2017-04-21,19:50:00,37.30114,-121.96432,property damage only,automobile right of way,2017-04-21 19:50:00,400292,0.017087435969161003,Minor
90441718,2017-04-24,11:55:00,37.3234,-121.9336,property damage only,other hazardous violation,2017-04-24 11:55:00,408907,0.007005048822106276,Minor
90441741,2017-04-20,20:50:00,37.31469,-121.88732,other injury,other hazardous violation,2017-04-20 20:50:00,400258,0.0016640652030522857,Minor
90441743,2017-04-24,05:30:00,37.40219,-122.03005,pain,unsafe lane change,2017-04-24 05:30:00,400581,0.001091258447857739,Minor
90441746,2017-04-24,18:30:00,37.3172,-121.9755,property damage only,speeding,2017-04-24 18:30:00,400414,0.0019478616480629468,Minor
90441756,2017-04-24,16:50:00,37.3164,-121.9572,property damage only,speeding,2017-04-24 16:50:00,400714,0.003708353812660322,Minor
90442145,2017-04-19,16:20:00,37.31564,-121.88868,pain,speeding,2017-04-19 16:20:00,400258,0.0033028734459547644,Minor
90442169,2017-04-21,23:44:00,37.2467,-121.9608,property damage only,unsafe lane change,2017-04-21 23:44:00,400649,0.0057100617334687,Minor
90442252,2017-04-24,10:40:00,37.31872,-121.90272,property damage only,speeding,2017-04-24 10:40:00,402067,0.004113734313252032,Minor
90442260,2017-04-14,08:40:00,37.33378,-122.06359,pain,speeding,2017-04-14 08:40:00,401845,0.003163856507488568,Minor
90442270,2017-04-14,08:20:00,37.33337,-122.06255,property damage only,speeding,2017-04-14 08:20:00,401845,0.0020461886520992873,Minor
90442305,2017-04-19,11:55:00,37.25115,-121.83993,property damage only,speeding,2017-04-19 11:55:00,400519,0.013280976959560497,Minor
90442391,2017-04-25,07:45:00,37.3159,-121.91598,pain,speeding,2017-04-25 07:45:00,401327,0.0016865197893974207,Minor
90442483,2017-04-25,09:30:00,37.33446,-122.05755,other injury,speeding,2017-04-25 09:30:00,407370,0.001039155907453247,Minor
90442557,2017-04-25,09:00:00,37.36053,-121.87525,property damage only,improper turning,2017-04-25 09:00:00,402363,0.003599060432947548,Minor
90442560,2017-04-25,14:48:00,37.3649,-121.9016,property damage only,speeding,2017-04-25 14:48:00,404759,0.0002714590208500973,Minor
90442597,2017-04-18,07:40:00,37.41221,-122.07845,property damage only,speeding,2017-04-18 07:40:00,401926,0.00021100947846022731,Minor
90443075,2017-04-19,18:50:00,37.40338,-122.04872,property damage only,speeding,2017-04-19 18:50:00,400435,0.0012773323764870427,Minor
90443173,2017-04-17,15:00:00,37.38943,-121.95492,pain,speeding,2017-04-17 15:00:00,400895,0.010279047864455328,Minor
90443180,2017-04-17,19:20:00,37.37018,-121.92651,property damage only,improper turning,2017-04-17 19:20:00,401816,0.0010492973839725235,Minor
90443333,2017-04-19,19:45:00,37.3185,-122.0485,other injury,improper turning,2017-04-19 19:45:00,400677,0.0015317143989630657,Minor
90443514,2017-04-19,16:10:00,37.255,-121.8491,property damage only,unsafe lane change,2017-04-19 16:10:00,400519,0.003469531524575994,Minor
90443518,2017-04-19,17:00:00,37.2972,-121.8738,property damage only,speeding,2017-04-19 17:00:00,400654,0.0004269484746414378,Minor
90443570,2017-04-19,11:45:00,37.33166,-121.99528,property damage only,speeding,2017-04-19 11:45:00,400560,0.010220242756406987,Minor
90443685,2017-04-25,21:05:00,37.30504,-122.03673,property damage only,other than driver (or pedestrian),2017-04-25 21:05:00,400648,0.0027960001788287494,Minor
90443818,2017-04-22,10:30:00,37.25534,-121.86452,property damage only,unsafe lane change,2017-04-22 10:30:00,401495,0.005540003249092853,Minor
90445072,2017-04-19,18:25:00,37.31637,-121.96319,pain,unknown,2017-04-19 18:25:00,400292,0.008862003610930005,Minor
90445091,2017-04-20,09:20:00,37.40908,-121.99971,pain,speeding,2017-04-20 09:20:00,400687,0.0013026319510868673,Minor
90445119,2017-04-20,01:50:00,37.37894,-121.95354,pain,dui,2017-04-20 01:50:00,400895,0.007478417279058483,Minor
90445236,2017-04-21,13:30:00,37.37669,-121.94196,property damage only,speeding,2017-04-21 13:30:00,400586,0.000594940333162346,Minor
90445244,2017-04-22,11:00:00,37.37302,-121.90209,property damage only,improper turning,2017-04-22 11:00:00,401541,0.002875285203240281,Minor
90445280,2017-04-22,14:00:00,37.3217,-121.89014,property damage only,speeding,2017-04-22 14:00:00,400916,0.001307102138324686,Minor
90445345,2017-04-21,16:55:00,37.38654,-121.86489,pain,dui,2017-04-21 16:55:00,407157,0.0014962706974447064,Minor
90445531,2017-04-23,13:50:00,37.37255,-121.92327,pain,speeding,2017-04-23 13:50:00,400911,0.001189480979248495,Minor
90445952,2017-04-23,21:35:00,37.33298,-121.86262,property damage only,dui,2017-04-23 21:35:00,401809,0.002957096548994462,Minor
90445968,2017-04-21,22:30:00,37.34907,-121.90819,other injury,dui,2017-04-21 22:30:00,409524,0.0011296605684949267,Minor
90445981,2017-04-19,10:00:00,37.32371,-121.89293,property damage only,speeding,2017-04-19 10:00:00,400236,0.0013001219173633454,Minor
90445992,2017-04-20,14:58:00,37.26819,-121.93987,other injury,improper turning,2017-04-20 14:58:00,403329,0.007765900978000842,Minor
90446006,2017-04-21,21:00:00,37.28867,-121.93657,other injury,improper turning,2017-04-21 21:00:00,400298,0.004563420865967141,Minor
90446057,2017-04-20,08:50:00,37.33247,-121.99578,property damage only,unsafe starting or backing,2017-04-20 08:50:00,400560,0.010430651082260895,Minor
90446073,2017-04-22,11:50:00,37.36372,-121.89769,property damage only,speeding,2017-04-22 11:50:00,400922,0.0018465646482220546,Minor
90446089,2017-04-22,16:00:00,37.32468,-121.89228,property damage only,improper turning,2017-04-22 16:00:00,400236,0.0007770823637291951,Minor
90446134,2017-04-24,17:00:00,37.36676,-121.84524,property damage only,speeding,2017-04-24 17:00:00,407204,0.0006770066469412321,Minor
90446148,2017-04-24,16:55:00,37.42256,-121.91553,property damage only,speeding,2017-04-24 16:55:00,402119,0.0014638715790589942,Minor
90446149,2017-04-24,19:40:00,37.34847,-121.84017,property damage only,improper turning,2017-04-24 19:40:00,407165,0.006840688050183068,Minor
90446163,2017-04-25,11:40:00,37.36338,-121.89598,property damage only,improper turning,2017-04-25 11:40:00,400965,0.002388996651312579,Minor
90446172,2017-04-25,06:40:00,37.37147,-121.91506,property damage only,speeding,2017-04-25 06:40:00,400863,0.0015280775503928143,Minor
90446188,2017-04-25,18:15:00,37.30388,-121.87823,property damage only,speeding,2017-04-25 18:15:00,400664,0.00043087469176275904,Minor
90446195,2017-04-26,13:00:00,37.35671,-121.86845,pain,speeding,2017-04-26 13:00:00,400668,0.0021742559646975197,Minor
90446197,2017-04-25,07:30:00,37.36337,-121.89439,pain,speeding,2017-04-25 07:30:00,400965,0.0008001781051778108,Minor
90446212,2017-04-26,08:45:00,37.35881,-121.91453,property damage only,speeding,2017-04-26 08:45:00,409528,0.004659849031886091,Minor
90446240,2017-04-26,18:10:00,37.32448,-122.05047,pain,unsafe lane change,2017-04-26 18:10:00,404435,0.0021462683895514673,Minor
90446243,2017-04-26,15:15:00,37.279,-122.01056,property damage only,speeding,2017-04-26 15:15:00,400097,5.531726673511226e-05,Minor
90446259,2017-04-26,17:25:00,37.36248,-121.84294,property damage only,speeding,2017-04-26 17:25:00,407202,0.0021906631416085836,Minor
90446261,2017-04-26,14:42:00,37.32082,-121.89002,property damage only,unsafe lane change,2017-04-26 14:42:00,400916,0.0005071055117083824,Minor
90446277,2017-04-26,21:45:00,37.32461,-121.89297,property damage only,other than driver (or pedestrian),2017-04-26 21:45:00,400236,0.0003992455384866246,Minor
90446290,2017-04-26,17:33:00,37.3419,-121.8544,property damage only,unsafe lane change,2017-04-26 17:33:00,400400,0.0005296687644148703,Minor
90446291,2017-04-26,16:00:00,37.30514,-122.03742,property damage only,speeding,2017-04-26 16:00:00,400648,0.003372022686754357,Minor
90446295,2017-04-27,07:15:00,37.37477,-121.92789,property damage only,speeding,2017-04-27 07:15:00,400760,0.0031681838646094237,Minor
90446326,2017-04-27,09:50:00,37.37302,-121.92433,property damage only,speeding,2017-04-27 09:50:00,400911,0.00226952968695463,Minor
90446435,2017-04-27,07:20:00,37.37474,-121.93164,property damage only,speeding,2017-04-27 07:20:00,400760,0.0005956248819529202,Minor
90446463,2017-04-27,17:55:00,37.26065,-121.97059,pain,speeding,2017-04-27 17:55:00,400213,0.003756488786086207,Minor
90446470,2017-04-27,09:50:00,37.38652,-121.97934,pain,speeding,2017-04-27 09:50:00,400246,0.0001258769240370458,Minor
90446492,2017-04-27,15:40:00,37.4075,-122.00636,pain,speeding,2017-04-27 15:40:00,404586,0.005359920335218957,Minor
90446504,2017-04-27,18:40:00,37.33522,-121.89762,other injury,speeding,2017-04-27 18:40:00,402057,0.00118237472909709,Minor
90446586,2017-04-28,09:00:00,37.28107,-121.86861,pain,speeding,2017-04-28 09:00:00,405619,0.0037259181418856082,Minor
90446898,2017-04-21,08:10:00,37.3164,-121.95769,pain,speeding,2017-04-21 08:10:00,400714,0.004195977597634277,Minor
90446915,2017-04-25,09:25:00,37.3138,-121.88616,pain,speeding,2017-04-25 09:25:00,400258,0.0003400191171080126,Minor
90446923,2017-04-25,17:02:00,37.4065,-121.9103,property damage only,speeding,2017-04-25 17:02:00,402287,0.000758098278592029,Minor
90446952,2017-02-21,12:20:00,37.29481,-121.87233,property damage only,speeding,2017-02-21 12:20:00,400040,0.0007913039871089255,Minor
90446964,2017-04-22,18:27:00,37.40385,-122.05085,pain,speeding,2017-04-22 18:27:00,401998,0.0003949480978578965,Minor
90446974,2017-03-22,09:00:00,37.3405,-121.9287,property damage only,speeding,2017-03-22 09:00:00,400709,0.0012659486561513234,Minor
90446978,2017-04-07,01:30:00,37.30522,-121.87966,property damage only,dui,2017-04-07 01:30:00,400664,0.0023250662356196767,Minor
90447006,2017-04-19,17:15:00,37.41009,-122.07792,pain,speeding,2017-04-19 17:15:00,401937,0.0016596204385429605,Minor
90447064,2017-04-12,15:40:00,37.40622,-122.01225,property damage only,unsafe lane change,2017-04-12 15:40:00,404585,0.0006496991611426317,Minor
90447083,2017-04-16,22:45:00,37.31929,-121.83103,property damage only,unsafe lane change,2017-04-16 22:45:00,402359,0.015216472258706438,Minor
90447087,2017-04-27,18:15:00,37.38609,-121.97864,property damage only,dui,2017-04-27 18:15:00,400246,0.0009424462849540563,Minor
90447105,2017-04-27,17:05:00,37.25603,-121.87055,property damage only,unsafe lane change,2017-04-27 17:05:00,400085,0.004182785674656184,Minor
90447158,2017-04-20,07:20:00,37.3374,-121.85622,property damage only,other than driver (or pedestrian),2017-04-20 07:20:00,401391,0.0016229174347402553,Minor
90447164,2017-04-20,10:25:00,37.40897,-122.00027,property damage only,speeding,2017-04-20 10:25:00,400687,0.0007319357895222405,Minor
90447193,2017-04-27,16:50:00,37.38942,-121.99032,pain,improper turning,2017-04-27 16:50:00,400794,0.003540737211365978,Minor
90447213,2017-04-28,09:10:00,37.33519,-121.8491,property damage only,unsafe starting or backing,2017-04-28 09:10:00,401906,0.0010712245329541413,Minor
90447231,2017-04-24,16:15:00,37.41261,-122.07955,pain,speeding,2017-04-24 16:15:00,401507,6.789698079083273e-05,Minor
90447254,2017-04-28,13:50:00,37.34492,-121.85739,property damage only,unsafe lane change,2017-04-28 13:50:00,401891,0.002278410410786498,Minor
90447257,2017-04-28,15:45:00,37.27223,-121.99681,pain,speeding,2017-04-28 15:45:00,400222,0.008502992943676587,Minor
90447265,2017-04-28,16:30:00,37.31626,-121.96292,pain,speeding,2017-04-28 16:30:00,400292,0.00913276234225706,Minor
90447294,2017-04-28,17:25:00,37.27175,-121.94767,property damage only,speeding,2017-04-28 17:25:00,400436,0.0006361273457346062,Minor
90447295,2017-04-28,15:50:00,37.4081,-121.91022,property damage only,speeding,2017-04-28 15:50:00,402286,0.0023071757627036475,Minor
90447340,2017-04-29,12:30:00,37.3193,-121.89024,property damage only,speeding,2017-04-29 12:30:00,400065,0.0009928469166960365,Minor
90447466,2017-04-29,18:30:00,37.37601,-121.9388,property damage only,unsafe lane change,2017-04-29 18:30:00,400172,0.0009467100929134747,Minor
90447647,2017-04-29,21:30:00,37.40032,-122.03348,property damage only,speeding,2017-04-29 21:30:00,400545,0.000240840195989551,Minor
90447660,2017-04-30,18:45:00,37.36269,-121.96731,pain,speeding,2017-04-30 18:45:00,400206,0.019376778782855715,Minor
90447936,2017-04-27,20:10:00,37.34155,-121.92765,property damage only,improper turning,2017-04-27 20:10:00,400709,0.00027933134445961324,Minor
90447942,2017-04-19,09:15:00,37.41146,-122.07584,property damage only,speeding,2017-04-19 09:15:00,401937,0.00099351899830574,Minor
90447956,2017-04-24,19:10:00,37.36664,-122.06383,pain,unsafe lane change,2017-04-24 19:10:00,407361,0.0036278182148464905,Minor
90447990,2017-04-25,18:45:00,37.40983,-122.07329,property damage only,speeding,2017-04-25 18:45:00,401948,0.0015936436238933825,Minor
90448067,2017-04-28,08:40:00,37.34516,-121.85718,pain,speeding,2017-04-28 08:40:00,401891,0.0023246320138866953,Minor
90448078,2017-05-01,05:45:00,37.33161,-121.84353,property damage only,improper turning,2017-05-01 05:45:00,402360,0.0023330070724207883,Minor
90448197,2017-05-01,07:55:00,37.31769,-121.93377,property damage only,unsafe lane change,2017-05-01 07:55:00,407710,0.005028308860834002,Minor
90448214,2017-05-01,18:35:00,37.32074,-121.89098,property damage only,speeding,2017-05-01 18:35:00,400916,0.0007495305197143109,Minor
90448248,2017-05-01,15:15:00,37.30998,-122.04303,property damage only,speeding,2017-05-01 15:15:00,400648,0.010780247538904187,Minor
90448254,2017-05-01,08:25:00,37.3321,-122.0168,pain,speeding,2017-05-01 08:25:00,400499,0.002134990632294879,Minor
90448345,2017-05-01,17:45:00,37.34746,-122.05999,property damage only,speeding,2017-05-01 17:45:00,407372,0.00275200018167991,Minor
90448367,2017-05-01,18:25:00,37.3274,-121.9407,property damage only,unsafe lane change,2017-05-01 18:25:00,400951,0.002249098041437038,Minor
90448381,2017-05-01,14:42:00,37.3257,-121.9409,other injury,speeding,2017-05-01 14:42:00,408911,0.0005485344109505219,Minor
90448386,2017-05-01,15:30:00,37.34383,-121.92482,property damage only,speeding,2017-05-01 15:30:00,400253,0.001254563669167721,Minor
90448406,2017-05-01,12:45:00,37.3707,-121.9962,pain,speeding,2017-05-01 12:45:00,400794,0.019877815272303694,Minor
90448410,2017-05-01,17:20:00,37.31657,-121.96471,property damage only,speeding,2017-05-01 17:20:00,400292,0.0073445100585486775,Minor
90448417,2017-05-01,15:00:00,37.37398,-121.99622,property damage only,unsafe lane change,2017-05-01 15:00:00,400794,0.016631577796460104,Minor
90448471,2017-05-02,13:10:00,37.33449,-122.02793,property damage only,unsafe lane change,2017-05-02 13:10:00,400823,0.0021942748232692197,Minor
90448556,2017-05-02,16:50:00,37.33581,-121.85792,property damage only,other than driver (or pedestrian),2017-05-02 16:50:00,401655,0.001021663839046123,Minor
90448785,2017-04-26,00:48:00,37.41716,-122.0875,property damage only,dui,2017-04-26 00:48:00,401507,0.00913645500182483,Minor
90448819,2017-04-26,09:35:00,37.41133,-122.07519,property damage only,speeding,2017-04-26 09:35:00,401937,0.001636019559775924,Minor
90448903,2017-04-29,12:50:00,37.33523,-121.85886,property damage only,unsafe lane change,2017-04-29 12:50:00,401655,0.00037072496543789864,Minor
90448950,2017-04-27,17:35:00,37.31652,-121.9659,property damage only,speeding,2017-04-27 17:35:00,400292,0.0061536385984229695,Minor
90448971,2017-04-21,09:00:00,37.2506,-121.9218,property damage only,speeding,2017-04-21 09:00:00,400336,0.006409044936655084,Minor
90448973,2017-04-14,15:10:00,37.2521,-121.9582,property damage only,unsafe lane change,2017-04-14 15:10:00,400649,0.0003682458418003338,Minor
90449046,2017-04-29,20:55:00,37.25356,-121.88173,property damage only,unsafe lane change,2017-04-29 20:55:00,400461,0.003066563222909474,Minor
90449247,2017-05-02,17:40:00,37.2509,-121.93152,other injury,speeding,2017-05-02 17:40:00,400700,0.00260725641237981,Minor
90449309,2017-05-02,17:20:00,37.3597,-121.84126,property damage only,unsafe lane change,2017-05-02 17:20:00,407177,0.00052359717340873,Minor
90449398,2017-05-02,07:35:00,37.35629,-121.83909,other injury,unsafe lane change,2017-05-02 07:35:00,407176,0.0025242064099399845,Minor
90449463,2017-05-02,15:15:00,37.32191,-121.99817,pain,speeding,2017-05-02 15:15:00,400560,0.0055557971525163966,Minor
90449469,2017-04-29,21:30:00,37.3225,-121.8977,property damage only,improper turning,2017-04-29 21:30:00,403412,9.219544457676014e-05,Minor
90449519,2017-04-24,15:31:00,37.35433,-121.86546,property damage only,speeding,2017-04-24 15:31:00,400440,0.0007059022595201364,Minor
90449539,2017-05-03,07:20:00,37.31491,-121.91058,property damage only,unsafe lane change,2017-05-03 07:20:00,414694,0.0029204057937179577,Minor
90449564,2017-05-03,08:15:00,37.4215,-121.9356,property damage only,other hazardous violation,2017-05-03 08:15:00,400158,0.0012597146502338686,Minor
90449663,2017-04-27,19:15:00,37.3763,-121.9407,property damage only,dui,2017-04-27 19:15:00,400964,0.0003882331773488208,Minor
90449805,2017-04-26,22:30:00,37.32295,-121.94135,property damage only,improper turning,2017-04-26 22:30:00,408907,0.0014587696870973596,Minor
90449914,2017-04-28,23:00:00,37.3229,-121.87792,property damage only,dui,2017-04-28 23:00:00,400953,0.005187473469818154,Minor
90450589,2017-04-28,20:40:00,37.2768,-121.946,property damage only,dui,2017-04-28 20:40:00,400436,0.0052171005357418195,Minor
90450590,2017-05-06,15:00:00,37.2935,-121.9378,other injury,dui,2017-05-06 15:00:00,400221,0.00015098675438704945,Minor
90450769,2017-04-27,07:30:00,37.41902,-121.96771,property damage only,speeding,2017-04-27 07:30:00,400201,0.0048818231225520245,Minor
90450771,2017-04-28,13:05:00,37.31593,-121.96422,pain,traffic signals and signs,2017-04-28 13:05:00,400292,0.00784480261065363,Minor
90450780,2017-04-29,17:30:00,37.34706,-121.84154,property damage only,improper turning,2017-04-29 17:30:00,407165,0.004886404915680208,Minor
90450829,2017-04-26,14:50:00,37.3267,-122.007,pain,speeding,2017-04-26 14:50:00,400560,0.004510787292713687,Minor
90450842,2017-04-27,07:25:00,37.33439,-122.03061,pain,speeding,2017-04-27 07:25:00,400823,0.0005185383303001978,Minor
90450853,2017-04-28,07:30:00,37.31607,-121.90724,property damage only,improper turning,2017-04-28 07:30:00,414694,0.006339432939931173,Minor
90450921,2017-04-28,09:25:00,37.31708,-121.93172,property damage only,speeding,2017-04-28 09:25:00,407710,0.007083146899498673,Minor
90450945,2017-04-26,13:45:00,37.407,-122.0626,property damage only,improper turning,2017-04-26 13:45:00,401936,0.00256554555601729,Minor
90451157,2017-04-30,16:30:00,37.3866,-121.9607,property damage only,other hazardous violation,2017-04-30 16:30:00,400206,0.005430251927863841,Minor
90451165,2017-03-12,18:04:00,37.41699,-122.08732,property damage only,dui,2017-03-12 18:04:00,401507,0.00889639983365859,Minor
90451200,2017-04-30,03:30:00,37.37445,-121.93171,other injury,improper turning,2017-04-30 03:30:00,400760,0.0006787554787937149,Minor
90451255,2017-05-01,10:10:00,37.38858,-121.95486,pain,speeding,2017-05-01 10:10:00,400895,0.009627099511266396,Minor
90451277,2017-05-02,10:35:00,37.25647,-121.95738,property damage only,dui,2017-05-02 10:35:00,400073,0.001828917986125072,Minor
90451322,2017-05-02,19:10:00,37.32085,-121.90003,pain,speeding,2017-05-02 19:10:00,402067,0.0006913537444758096,Minor
90451335,2017-04-17,16:45:00,37.3782,-121.9655,property damage only,speeding,2017-04-17 16:45:00,404521,0.004387560255992865,Minor
90451409,2017-05-02,17:30:00,37.26258,-121.97529,other injury,speeding,2017-05-02 17:30:00,404434,0.006907385974442729,Minor
90451417,2017-05-02,15:00:00,37.32507,-121.88737,property damage only,unsafe lane change,2017-05-02 15:00:00,413878,0.0013054999042494224,Minor
90451427,2017-05-03,07:45:00,37.33241,-121.84436,property damage only,speeding,2017-05-03 07:45:00,402360,0.00345583014628148,Minor
90451454,2017-05-03,07:15:00,37.31698,-121.94688,property damage only,speeding,2017-05-03 07:15:00,407711,0.00537462119594584,Minor
